"neighbourhood_group","date","m2_price","inflation","HICP","population_density","listings_count","minimum_nights","nigth_price","availability_365","listing_reviews","number_of_reviews","reviews_per_month","hosts_count","Private_room","Entire_home","Hotel_room","Shared_room"
"Latina",2017-09-01,10.4,0.2,1.8,816,35,5.71428571428571,65.9166666666667,104.228571428571,75,123.228571428571,1.18085714285714,30,17,18,0,0
"Latina",2017-10-01,10.4,0.9,1.7,816,34,3.23529411764706,70.2692307692308,117.411764705882,86,127.676470588235,1.21823529411765,28,16,18,0,0
"Latina",2017-11-01,10.3,0.5,1.8,816,20,4.55,70.875,126,51,192.5,1.84,17,7,13,0,0
"Latina",2017-12-01,10.3,0,1.2,816,29,4.13793103448276,61.1304347826087,137.551724137931,56,156.827586206897,1.49724137931034,24,14,15,0,0
"Carabanchel",2017-01-01,9.7,-0.5,2.9,816,17,65.5294117647059,56.1538461538462,100,49,163.058823529412,1.58529411764706,15,9,8,0,0
"Carabanchel",2017-02-01,9.7,-0.4,3,816,15,51.5333333333333,52.2,110,53,178.8,1.76666666666667,15,10,5,0,0
"Carabanchel",2017-03-01,9.8,0,2.1,816,16,24.9375,59.3636363636364,102.375,59,187.5,1.85625,16,10,6,0,0
"Carabanchel",2017-04-01,9.9,1,2.6,816,23,18.695652173913,64.2142857142857,103,90,135.434782608696,1.33391304347826,22,13,10,0,0
"Carabanchel",2017-05-01,9.8,-0.1,2,816,25,17.36,60.3333333333333,103.12,109,130.12,1.2844,22,15,10,0,0
"Carabanchel",2017-06-01,9.8,0,1.6,816,30,22.9,57.7272727272727,112.133333333333,96,145.066666666667,1.46633333333333,29,18,12,0,0
"Carabanchel",2017-07-01,10,-0.7,1.7,816,25,40.88,62.3333333333333,97.8,82,166.16,1.686,25,14,11,0,0
"Carabanchel",2017-08-01,10,0.2,2,816,12,62.5833333333333,78.7,105.666666666667,34,181.916666666667,1.84,12,5,7,0,0
"Carabanchel",2017-09-01,10,0.2,1.8,816,28,18.0357142857143,66.6086956521739,113.035714285714,98,149.571428571429,1.53071428571429,27,17,11,0,0
"Carabanchel",2017-10-01,10,0.9,1.7,816,31,45.2903225806452,60.15,89.2903225806452,96,139.290322580645,1.43612903225806,30,20,11,0,0
"Carabanchel",2017-11-01,10.3,0.5,1.8,816,29,45.9310344827586,56.1304347826087,127.413793103448,80,163.137931034483,1.71413793103448,27,20,9,0,0
"Carabanchel",2017-12-01,10.6,0,1.2,816,26,38.8846153846154,56.2777777777778,103.115384615385,82,174.230769230769,1.83807692307692,25,17,9,0,0
"Usera",2017-01-01,9.2,-0.5,2.9,816,12,6,83.5833333333333,132.916666666667,25,136.25,1.37583333333333,9,3,9,0,0
"Usera",2017-02-01,9.4,-0.4,3,816,14,5.28571428571429,81.25,112.357142857143,25,138.928571428571,1.40071428571429,11,5,9,0,0
"Usera",2017-03-01,9.8,0,2.1,816,15,4.93333333333333,81.5833333333333,117.333333333333,41,133.533333333333,1.32933333333333,13,6,9,0,0
"Usera",2017-04-01,9.7,1,2.6,816,16,5,74.1428571428571,134.8125,46,138.0625,1.390625,13,7,9,0,0
"Usera",2017-05-01,9.8,-0.1,2,816,17,4.58823529411765,75.8571428571429,142,58,126.294117647059,1.28882352941176,14,8,9,0,0
"Usera",2017-06-01,9.7,0,1.6,816,22,5.59090909090909,66.4210526315789,124.954545454545,57,131.863636363636,1.37454545454545,15,11,11,0,0
"Usera",2017-07-01,9.8,-0.7,1.7,816,23,4.21739130434783,71.55,126.04347826087,50,133.826086956522,1.40347826086957,16,11,12,0,0
"Usera",2017-08-01,9.7,0.2,2,816,9,7.88888888888889,89.7777777777778,82.8888888888889,28,227.777777777778,2.39666666666667,8,5,4,0,0
"Usera",2017-09-01,9.6,0.2,1.8,816,26,5,65.5,140.5,78,119.307692307692,1.25346153846154,14,10,16,0,0
"Usera",2017-10-01,9.9,0.9,1.7,816,22,4.36363636363636,67.1,157.318181818182,62,139.636363636364,1.47590909090909,15,11,11,0,0
"Usera",2017-11-01,10,0.5,1.8,816,19,4.05263157894737,81.8125,117.052631578947,52,163.894736842105,1.77157894736842,14,9,10,0,0
"Usera",2017-12-01,10.2,0,1.2,816,23,4.65217391304348,76.2105263157895,136.260869565217,47,146.434782608696,1.58260869565217,14,9,14,0,0
"Puente de Vallecas",2017-01-01,9.6,-0.5,2.9,816,15,7.26666666666667,62.3076923076923,187.333333333333,29,119.866666666667,1.13333333333333,10,11,4,0,0
"Puente de Vallecas",2017-02-01,9.6,-0.4,3,816,12,11,60,175.5,26,116.25,1.08166666666667,9,8,4,0,0
"Puente de Vallecas",2017-03-01,9.6,0,2.1,816,11,20.5454545454545,57.2857142857143,128.454545454545,25,133.818181818182,1.28727272727273,9,7,4,0,0
"Puente de Vallecas",2017-04-01,9.8,1,2.6,816,21,32.9523809523809,52.3571428571429,131.285714285714,60,104.714285714286,1.01714285714286,18,12,9,0,0
"Puente de Vallecas",2017-05-01,10,-0.1,2,816,27,9.81481481481481,55.2777777777778,135.888888888889,87,122.37037037037,1.22148148148148,24,16,11,0,0
"Puente de Vallecas",2017-06-01,10,0,1.6,816,27,7.88888888888889,55.3333333333333,125.259259259259,90,100.407407407407,0.998148148148148,23,17,10,0,0
"Puente de Vallecas",2017-07-01,10,-0.7,1.7,816,29,11.1379310344828,56.2380952380952,138.137931034483,84,124.206896551724,1.25931034482759,24,18,11,0,0
"Puente de Vallecas",2017-08-01,10,0.2,2,816,15,7.13333333333333,53.6666666666667,72.2,53,163.2,1.75,14,6,9,0,0
"Puente de Vallecas",2017-09-01,10,0.2,1.8,816,25,3.32,57,119.08,84,145.72,1.5252,24,15,10,0,0
"Puente de Vallecas",2017-10-01,10,0.9,1.7,816,30,5.93333333333333,55.9565217391304,133.266666666667,89,147.5,1.55166666666667,25,16,14,0,0
"Puente de Vallecas",2017-11-01,10.3,0.5,1.8,816,23,12.3913043478261,47.1176470588235,124.434782608696,77,173.869565217391,1.83304347826087,19,14,9,0,0
"Puente de Vallecas",2017-12-01,10.4,0,1.2,816,29,5.79310344827586,50.7826086956522,153.275862068966,80,139.620689655172,1.47793103448276,24,17,12,0,0
"Moratalaz",2017-01-01,9.3,-0.5,2.9,816,5,2.8,131,30.6,9,115.2,1.038,3,3,2,0,0
"Moratalaz",2017-02-01,9.4,-0.4,3,816,5,37.8,56.5,51.8,6,50.6,0.494,4,4,1,0,0
"Moratalaz",2017-03-01,9.1,0,2.1,816,6,2.5,111,38.1666666666667,13,104.833333333333,0.901666666666667,4,4,2,0,0
"Moratalaz",2017-04-01,9.3,1,2.6,816,7,27.8571428571429,93.75,58.8571428571429,15,90.2857142857143,0.821428571428571,5,4,3,0,0
"Moratalaz",2017-05-01,9.6,-0.1,2,816,6,32.5,134.25,68.1666666666667,17,131.666666666667,1.12666666666667,3,2,4,0,0
"Moratalaz",2017-06-01,9.6,0,1.6,816,6,32.5,134.25,68.1666666666667,12,131.666666666667,1.12666666666667,3,2,4,0,0
"Moratalaz",2017-07-01,9.7,-0.7,1.7,816,5,38.4,140.666666666667,67.4,9,116,0.988,3,2,3,0,0
"Moratalaz",2017-09-01,9.7,0.2,1.8,816,7,27.7142857142857,53.2,87.5714285714286,13,93.1428571428571,0.93,5,5,2,0,0
"Moratalaz",2017-10-01,9.9,0.9,1.7,816,8,2.625,98,64,18,122,1.125,4,5,3,0,0
"Moratalaz",2017-11-01,10,0.5,1.8,816,5,2.4,51,70.8,9,100.8,1.022,4,4,1,0,0
"Moratalaz",2017-12-01,10,0,1.2,816,9,2.33333333333333,65.6,57.2222222222222,17,90.8888888888889,0.887777777777778,6,7,2,0,0
"Ciudad Lineal",2017-01-01,11.5,-0.5,2.9,816,19,19,80,142.684210526316,54,178.789473684211,1.73315789473684,17,8,11,0,0
"Ciudad Lineal",2017-02-01,11.7,-0.4,3,816,16,21.625,79,148.5,55,195.3125,1.901875,15,7,9,0,0
"Ciudad Lineal",2017-03-01,11.7,0,2.1,816,19,4.10526315789474,73.9333333333333,139.789473684211,56,165.684210526316,1.61578947368421,18,11,8,0,0
"Ciudad Lineal",2017-04-01,11.8,1,2.6,816,23,17.2173913043478,80.4375,109.739130434783,90,140.739130434783,1.39652173913043,21,11,12,0,0
"Ciudad Lineal",2017-05-01,11.8,-0.1,2,816,26,14.7307692307692,74.8823529411765,114.230769230769,84,136.423076923077,1.33384615384615,25,15,11,0,0
"Ciudad Lineal",2017-06-01,11.7,0,1.6,816,26,14.6153846153846,70.0625,112.346153846154,100,134.961538461538,1.33115384615385,23,14,12,0,0
"Ciudad Lineal",2017-07-01,12.1,-0.7,1.7,816,17,19.9411764705882,89.1538461538462,133.411764705882,54,180.235294117647,1.78,16,7,10,0,0
"Ciudad Lineal",2017-08-01,12,0.2,2,816,21,3.33333333333333,66.3125,149.47619047619,48,189.619047619048,1.92809523809524,20,11,10,0,0
"Ciudad Lineal",2017-09-01,12.1,0.2,1.8,816,24,16.0416666666667,58.1578947368421,134.125,85,184.25,1.86583333333333,22,13,11,0,0
"Ciudad Lineal",2017-10-01,12.1,0.9,1.7,816,33,12.6666666666667,75.4583333333333,118.939393939394,111,149.575757575758,1.52848484848485,30,17,16,0,0
"Ciudad Lineal",2017-11-01,12.5,0.5,1.8,816,29,6.93103448275862,69.3,115.655172413793,100,154.827586206897,1.58551724137931,27,15,14,0,0
"Ciudad Lineal",2017-12-01,12.6,0,1.2,816,34,13.3823529411765,66.15,99.7647058823529,106,137.764705882353,1.41852941176471,32,16,18,0,0
"Hortaleza",2017-01-01,11.1,-0.5,2.9,816,12,2.5,125.5,158,21,175.416666666667,1.5575,11,4,8,0,0
"Hortaleza",2017-02-01,11.2,-0.4,3,816,11,3.45454545454545,131,170.454545454545,21,172,1.51363636363636,10,4,7,0,0
"Hortaleza",2017-03-01,11.1,0,2.1,816,8,2.625,147.285714285714,183.625,18,182.25,1.555,7,2,6,0,0
"Hortaleza",2017-04-01,11.2,1,2.6,816,12,2.33333333333333,126.4,155.75,41,174.75,1.54,11,4,8,0,0
"Hortaleza",2017-05-01,11.2,-0.1,2,816,13,2.38461538461538,135,126.307692307692,44,165.538461538462,1.48923076923077,12,4,9,0,0
"Hortaleza",2017-06-01,11.4,0,1.6,816,17,2.35294117647059,117.181818181818,115.705882352941,47,147.117647058824,1.34,16,6,11,0,0
"Hortaleza",2017-07-01,11.6,-0.7,1.7,816,12,2.58333333333333,149.375,143.833333333333,23,173.25,1.63583333333333,11,2,10,0,0
"Hortaleza",2017-08-01,11.7,0.2,2,816,13,4.92307692307692,121.222222222222,170.692307692308,30,161.230769230769,1.66692307692308,11,5,8,0,0
"Hortaleza",2017-09-01,11.9,0.2,1.8,816,22,4.63636363636364,95.6666666666667,186.409090909091,87,153.818181818182,1.51,19,12,10,0,0
"Hortaleza",2017-10-01,11.8,0.9,1.7,816,23,4.47826086956522,110.764705882353,178.478260869565,88,144.304347826087,1.43478260869565,20,12,11,0,0
"Hortaleza",2017-11-01,11.8,0.5,1.8,816,14,3.71428571428571,100.9,183.285714285714,53,129.071428571429,1.31285714285714,11,8,6,0,0
"Hortaleza",2017-12-01,12.2,0,1.2,816,16,3.8125,88.9166666666667,175.1875,43,135.0625,1.398125,14,7,9,0,0
"Villaverde",2017-01-01,8.5,-0.5,2.9,816,4,15.75,86,99.75,9,79.75,0.7175,4,1,3,0,0
"Villaverde",2017-02-01,8.5,-0.4,3,816,5,13.2,68.8,82.6,11,91.4,0.886,5,2,3,0,0
"Villaverde",2017-03-01,8.5,0,2.1,816,4,16.25,77.5,98.75,6,110.5,1.19,4,1,3,0,0
"Villaverde",2017-04-01,8.5,1,2.6,816,7,14.2857142857143,79,123.142857142857,17,95,0.931428571428571,7,2,5,0,0
"Villaverde",2017-05-01,8.5,-0.1,2,816,5,18.8,89,114.2,22,105,1.114,5,1,4,0,0
"Villaverde",2017-06-01,8.5,0,1.6,816,5,18.8,89,114.2,18,105,1.114,5,1,4,0,0
"Villaverde",2017-07-01,8.4,-0.7,1.7,816,6,15.8333333333333,78.1666666666667,95.1666666666667,12,103.666666666667,1.02833333333333,6,2,4,0,0
"Villaverde",2017-08-01,8.5,0.2,2,816,4,16.25,77.5,98.75,14,110.5,1.19,4,1,3,0,0
"Villaverde",2017-09-01,8.8,0.2,1.8,816,4,15.75,59.75,86.75,14,129.5,1.2825,4,2,2,0,0
"Villaverde",2017-10-01,8.9,0.9,1.7,816,5,16.6,75.25,102.2,13,104.8,1.154,4,1,4,0,0
"Villaverde",2017-11-01,9,0.5,1.8,816,7,13,78.7142857142857,119.428571428571,21,118.857142857143,1.34857142857143,6,1,6,0,0
"Villaverde",2017-12-01,9.2,0,1.2,816,12,10.6666666666667,79.4,108.583333333333,32,89.25,0.95,10,4,8,0,0
"Villa de Vallecas",2017-01-01,9.6,-0.5,2.9,816,2,1.5,45,173.5,4,60.5,0.54,2,2,0,0,0
"Villa de Vallecas",2017-02-01,9.8,-0.4,3,816,3,1.66666666666667,68.5,214,4,120.666666666667,1.22666666666667,3,2,1,0,0
"Villa de Vallecas",2017-03-01,9.6,0,2.1,816,2,1.5,92,147.5,7,138.5,1.49,2,1,1,0,0
"Villa de Vallecas",2017-04-01,9.5,1,2.6,816,4,2,95.6666666666667,246.75,8,98,0.99,4,2,2,0,0
"Villa de Vallecas",2017-05-01,9.6,-0.1,2,816,3,2,121,213.333333333333,8,102.333333333333,1.08666666666667,3,1,2,0,0
"Villa de Vallecas",2017-06-01,9.7,0,1.6,816,4,2,95.6666666666667,246.75,13,98,0.99,4,2,2,0,0
"Villa de Vallecas",2017-07-01,10,-0.7,1.7,816,3,1.66666666666667,68.5,214,7,120.666666666667,1.22666666666667,3,2,1,0,0
"Villa de Vallecas",2017-08-01,10,0.2,2,816,3,1.33333333333333,74.5,196.333333333333,15,217.666666666667,2.44333333333333,3,1,2,0,0
"Villa de Vallecas",2017-09-01,10.2,0.2,1.8,816,5,1.6,61,228.6,17,158.2,1.73,5,3,2,0,0
"Villa de Vallecas",2017-10-01,10,0.9,1.7,816,5,1.6,61,228.6,17,158.2,1.73,5,3,2,0,0
"Villa de Vallecas",2017-11-01,10.2,0.5,1.8,816,5,1.6,61,228.6,18,158.2,1.73,5,3,2,0,0
"Villa de Vallecas",2017-12-01,10.2,0,1.2,816,5,1.6,61,228.6,16,158.2,1.73,5,3,2,0,0
"Vicálvaro",2017-02-01,9.5,-0.4,3,816,2,2.5,116.5,341.5,6,183,1.975,2,0,2,0,0
"Vicálvaro",2017-03-01,9.5,0,2.1,816,1,3,76,321,4,351,3.79,1,0,1,0,0
"Vicálvaro",2017-04-01,9.3,1,2.6,816,2,2.5,116.5,341.5,5,183,1.975,2,0,2,0,0
"Vicálvaro",2017-05-01,9.3,-0.1,2,816,1,3,76,321,5,351,3.79,1,0,1,0,0
"Vicálvaro",2017-06-01,9,0,1.6,816,2,2.5,116.5,341.5,9,183,1.975,2,0,2,0,0
"Vicálvaro",2017-07-01,9.4,-0.7,1.7,816,2,2.5,116.5,341.5,8,183,1.975,2,0,2,0,0
"Vicálvaro",2017-08-01,9.4,0.2,2,816,1,3,76,321,5,351,3.79,1,0,1,0,0
"Vicálvaro",2017-09-01,9.5,0.2,1.8,816,2,2.5,116.5,341.5,7,183,1.975,2,0,2,0,0
"Vicálvaro",2017-10-01,9.6,0.9,1.7,816,2,2.5,116.5,341.5,10,183,1.975,2,0,2,0,0
"Vicálvaro",2017-11-01,9.5,0.5,1.8,816,1,3,76,321,6,351,3.79,1,0,1,0,0
"Vicálvaro",2017-12-01,9.4,0,1.2,816,2,2.5,116.5,341.5,6,183,1.975,2,0,2,0,0
"Barajas",2017-01-01,10.3,-0.5,2.9,816,9,1.11111111111111,72.8,107.333333333333,40,355.444444444444,3.24444444444444,8,7,2,0,0
"Barajas",2017-02-01,10.6,-0.4,3,816,7,1.14285714285714,93.3333333333333,51,37,411,3.67857142857143,6,5,2,0,0
"Barajas",2017-03-01,10.9,0,2.1,816,8,1.125,93.3333333333333,44.625,49,383.875,3.38625,7,6,2,0,0
"Barajas",2017-04-01,11.2,1,2.6,816,8,1.125,80.75,74.75,70,444.125,4.05875,7,5,3,0,0
"Barajas",2017-05-01,11,-0.1,2,816,8,1.125,80.75,74.75,74,444.125,4.05875,7,5,3,0,0
"Barajas",2017-06-01,10.9,0,1.6,816,9,1.11111111111111,68.8,98.3333333333333,84,424.666666666667,3.92777777777778,8,6,3,0,0
"Barajas",2017-07-01,11.1,-0.7,1.7,816,9,7.66666666666667,62,138.777777777778,55,420.222222222222,3.88,8,6,3,0,0
"Barajas",2017-08-01,11.2,0.2,2,816,6,1.16666666666667,68.8,147.5,46,552.5,5.19666666666667,6,3,3,0,0
"Barajas",2017-09-01,11,0.2,1.8,816,8,1.125,66.5,130,93,527.625,5.125,7,5,3,0,0
"Barajas",2017-10-01,11,0.9,1.7,816,8,1.125,71.2,99.875,86,488.375,4.58875,7,6,2,0,0
"Barajas",2017-11-01,11.2,0.5,1.8,816,8,1.125,69.3333333333333,142.125,62,528,5.24375,7,6,2,0,0
"Barajas",2017-12-01,11.3,0,1.2,816,11,1.54545454545455,79.875,139.454545454545,59,464.545454545455,4.69727272727273,9,6,5,0,0
"Centro",2018-01-01,18.1,-1.1,0.7,827,1084,9.06457564575646,139.924259055982,143.700184501845,3560,264.243542435424,2.56613468634686,726,165,917,1,1
"Centro",2018-02-01,18.3,0.1,1.2,827,1089,8.02754820936639,143.840390879479,145.139577594123,3659,266.879706152433,2.6186593204775,707,158,928,3,0
"Centro",2018-03-01,18.6,0.1,1.3,827,1131,7.05128205128205,144.9289446186,144.833775419982,4216,266.930150309461,2.62884173297966,740,158,970,3,0
"Centro",2018-04-01,18.7,0.8,1.1,827,1276,5.93808777429467,145.687615526802,142.958463949843,5147,249.220219435737,2.46871473354232,831,184,1088,2,2
"Centro",2018-05-01,18.5,0.9,2.1,827,1295,6.92200772200772,143.78030993619,145.757528957529,5382,250.656370656371,2.50189189189189,839,200,1091,3,1
"Centro",2018-06-01,18.3,0.3,2.3,827,1291,8.00774593338497,142.46978021978,143.933384972889,4917,251.808675445391,2.53284275755228,844,193,1096,1,1
"Centro",2018-07-01,18.3,-0.7,2.3,827,1395,7.87598566308244,145.636442141623,143.318996415771,5229,240.860931899642,2.43582078853047,884,234,1159,2,0
"Centro",2018-08-01,18.4,0.1,2.2,827,1153,5.959236773634,146.520291363163,141.078057241977,4198,263.129228100607,2.68215091066782,732,181,969,2,1
"Centro",2018-09-01,18.4,0.2,2.3,827,1451,6.80013783597519,146.628267973856,145.975878704342,5746,240.953824948312,2.47037904893177,919,226,1217,6,2
"Centro",2018-10-01,18.6,0.9,2.3,827,1508,7.39323607427056,145.887843137255,145.450265251989,6763,237.977453580902,2.45614058355438,963,232,1265,9,2
"Centro",2018-11-01,18.5,-0.1,1.7,827,1455,7.23161512027491,147.334667734187,146.774570446735,5302,245.235051546392,2.54076288659794,929,214,1233,6,2
"Centro",2018-12-01,18.3,-0.4,1.2,827,1496,7.53877005347594,147.093823299453,145.344919786096,4960,241.805481283422,2.52282754010695,946,214,1275,5,2
"Arganzuela",2018-01-01,14.1,-1.1,0.7,827,99,3.13131313131313,113.069444444444,115.909090909091,296,209.363636363636,2.12606060606061,86,36,63,0,0
"Arganzuela",2018-02-01,14.4,0.1,1.2,827,95,3.43157894736842,221.77027027027,132.631578947368,274,211.452631578947,2.14831578947368,83,34,61,0,0
"Arganzuela",2018-03-01,14.5,0.1,1.3,827,107,5.47663551401869,199.555555555556,122.831775700935,359,223.429906542056,2.33943925233645,89,37,70,0,0
"Arganzuela",2018-04-01,14.5,0.8,1.1,827,131,5.23664122137405,180.294117647059,132.267175572519,491,194.328244274809,2.0336641221374,109,51,80,0,0
"Arganzuela",2018-05-01,14.5,0.9,2.1,827,129,5.72868217054264,179.831683168317,133,488,204.449612403101,2.16790697674419,107,48,81,0,0
"Arganzuela",2018-06-01,14.7,0.3,2.3,827,128,5.390625,188.94,128.359375,456,212.828125,2.289140625,104,44,84,0,0
"Arganzuela",2018-07-01,14.5,-0.7,2.3,827,146,6.34246575342466,108.554545454545,126.027397260274,496,193.842465753425,2.0972602739726,118,51,95,0,0
"Arganzuela",2018-08-01,14.7,0.1,2.2,827,107,5.01869158878505,202.602409638554,125.327102803738,387,239.560747663551,2.63859813084112,88,32,75,0,0
"Arganzuela",2018-09-01,14.9,0.2,2.3,827,138,5.95652173913043,175.41592920354,136.63768115942,525,216.804347826087,2.38289855072464,109,47,90,1,0
"Arganzuela",2018-10-01,15,0.9,2.3,827,153,5.54248366013072,169.604838709677,139.339869281046,655,215.673202614379,2.41843137254902,120,52,100,1,0
"Arganzuela",2018-11-01,15,-0.1,1.7,827,151,5.86754966887417,165.472440944882,139.059602649007,513,224.615894039735,2.52913907284768,115,50,100,1,0
"Arganzuela",2018-12-01,15.2,-0.4,1.2,827,154,4.38311688311688,168.730158730159,137.006493506494,503,227.025974025974,2.58987012987013,114,47,106,1,0
"Retiro",2018-01-01,15,-1.1,0.7,827,61,10.3606557377049,119.489361702128,111.377049180328,157,177.049180327869,1.78524590163934,55,19,42,0,0
"Retiro",2018-02-01,15.4,0.1,1.2,827,53,3.73584905660377,124.560975609756,107.641509433962,148,198.396226415094,2.01358490566038,47,16,37,0,0
"Retiro",2018-03-01,15.4,0.1,1.3,827,55,4.47272727272727,136.170731707317,110.854545454545,171,192.509090909091,1.98454545454545,49,14,41,0,0
"Retiro",2018-04-01,15.3,0.8,1.1,827,74,4.12162162162162,125.589285714286,120.5,257,166.202702702703,1.73621621621622,66,27,47,0,0
"Retiro",2018-05-01,15.6,0.9,2.1,827,84,4.77380952380952,127.030303030303,115.809523809524,322,162.595238095238,1.70892857142857,69,30,54,0,0
"Retiro",2018-06-01,15.7,0.3,2.3,827,71,4.90140845070423,131.555555555556,112.070422535211,229,180.56338028169,1.91591549295775,60,22,49,0,0
"Retiro",2018-07-01,15.7,-0.7,2.3,827,82,5.04878048780488,133.125,120.365853658537,260,175.90243902439,1.90975609756098,71,24,58,0,0
"Retiro",2018-08-01,15.8,0.1,2.2,827,60,4.8,139.877551020408,121.016666666667,172,207.066666666667,2.26433333333333,52,15,45,0,0
"Retiro",2018-09-01,15.9,0.2,2.3,827,72,5.20833333333333,124.883333333333,119.763888888889,249,191.180555555556,2.08236111111111,61,23,49,0,0
"Retiro",2018-10-01,15.9,0.9,2.3,827,90,5.07777777777778,121.191780821918,132.422222222222,370,174.666666666667,1.881,77,30,60,0,0
"Retiro",2018-11-01,16.1,-0.1,1.7,827,87,5.55172413793103,127.819444444444,122.747126436782,267,176.057471264368,1.95103448275862,75,27,60,0,0
"Retiro",2018-12-01,16,-0.4,1.2,827,98,5.95918367346939,118.670731707317,126.459183673469,279,169.969387755102,1.87908163265306,83,35,63,0,0
"Salamanca",2018-01-01,18,-1.1,0.7,827,78,4.83333333333333,171.881355932203,122.474358974359,193,153.051282051282,1.59487179487179,73,24,54,0,0
"Salamanca",2018-02-01,18,0.1,1.2,827,72,4.08333333333333,144.879310344828,135.569444444444,208,172.291666666667,1.81875,67,23,49,0,0
"Salamanca",2018-03-01,18.1,0.1,1.3,827,72,4.18055555555556,163.271186440678,127.694444444444,205,173,1.84958333333333,65,23,49,0,0
"Salamanca",2018-04-01,18.2,0.8,1.1,827,100,6.01,173.634146341463,144.65,330,147.79,1.5776,85,24,76,0,0
"Salamanca",2018-05-01,18.3,0.9,2.1,827,93,5.62365591397849,161.356164383562,139.505376344086,306,155.720430107527,1.67827956989247,84,24,68,0,1
"Salamanca",2018-06-01,18.5,0.3,2.3,827,91,4.83516483516483,173.402777777778,135.846153846154,261,150.835164835165,1.61868131868132,81,25,65,0,1
"Salamanca",2018-07-01,18.6,-0.7,2.3,827,106,6.4811320754717,163.638554216867,134.641509433962,276,145.452830188679,1.57971698113208,95,28,78,0,0
"Salamanca",2018-08-01,18.7,0.1,2.2,827,78,6.53846153846154,185.283582089552,142.75641025641,171,165.269230769231,1.82589743589744,70,17,61,0,0
"Salamanca",2018-09-01,18.9,0.2,2.3,827,105,4.83809523809524,180.848837209302,147.457142857143,327,151.514285714286,1.67142857142857,91,27,78,0,0
"Salamanca",2018-10-01,18.8,0.9,2.3,827,109,5.40366972477064,182.577777777778,149.862385321101,378,148.045871559633,1.6497247706422,95,26,83,0,0
"Salamanca",2018-11-01,18.5,-0.1,1.7,827,106,4.5188679245283,182.719101123595,143.452830188679,284,153.396226415094,1.71754716981132,92,28,78,0,0
"Salamanca",2018-12-01,18.3,-0.4,1.2,827,97,4.07216494845361,169.375,134.309278350515,242,159.278350515464,1.7959793814433,86,24,73,0,0
"Chamartín",2018-01-01,15.3,-1.1,0.7,827,30,7.23333333333333,105.772727272727,125.233333333333,63,151.7,1.53333333333333,26,6,24,0,0
"Chamartín",2018-02-01,15.4,0.1,1.2,827,32,4.375,106.25,106.75,67,157.40625,1.5871875,27,4,28,0,0
"Chamartín",2018-03-01,15.7,0.1,1.3,827,33,6.21212121212121,105.409090909091,99.6060606060606,83,136.636363636364,1.40818181818182,29,8,25,0,0
"Chamartín",2018-04-01,15.8,0.8,1.1,827,45,5.62222222222222,120.161290322581,109.955555555556,128,126.666666666667,1.34,41,8,37,0,0
"Chamartín",2018-05-01,15.8,0.9,2.1,827,41,5.09756097560976,121.310344827586,119.536585365854,133,142.609756097561,1.49341463414634,37,8,33,0,0
"Chamartín",2018-06-01,15.8,0.3,2.3,827,40,4.85,104.928571428571,121.175,119,145.075,1.5095,35,11,29,0,0
"Chamartín",2018-07-01,15.8,-0.7,2.3,827,49,6.26530612244898,113.157894736842,150.285714285714,121,124.183673469388,1.28265306122449,46,10,39,0,0
"Chamartín",2018-08-01,15.9,0.1,2.2,827,29,6.06896551724138,131.227272727273,131.137931034483,76,162.551724137931,1.69241379310345,26,3,26,0,0
"Chamartín",2018-09-01,15.9,0.2,2.3,827,46,5.30434782608696,120.787878787879,136.282608695652,128,136.326086956522,1.42195652173913,42,9,36,1,0
"Chamartín",2018-10-01,16.1,0.9,2.3,827,54,5.44444444444444,122.9,144.777777777778,183,123.944444444444,1.32259259259259,49,11,43,0,0
"Chamartín",2018-11-01,16.1,-0.1,1.7,827,53,5.09433962264151,120.589743589744,122.962264150943,128,121.396226415094,1.28735849056604,45,8,45,0,0
